# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
.....GO:0005819	CC	p	spindle	3/256	3035/59161	0.0015190259171404602	5	3	0.8172359434215676	0.7966683673967307	0.7336895179788423	0.014593498989670849	Transcript_10586.0, Transcript_10656.0, Transcript_247165.0
....GO:0043231	CC	p	intracellular membrane-bounded organelle	25/256	9966/59161	0.0018544917165338477	4	25	0.99771654349521	0.9726067682525055	0.8938650073693146	0.017503799008687898	Transcript_101139.0, Transcript_11157.0, Transcript_11702.0, Transcript_12318.0, Transcript_131150.0, Transcript_15996.0, Transcript_186108.0, Transcript_186824.0, Transcript_188173.0, Transcript_1973.0, Transcript_209498.0, Transcript_215159.0, Transcript_217895.0, Transcript_218429.0, Transcript_219251.0, Transcript_219287.0, Transcript_222064.0, Transcript_222127.0, Transcript_223545.0, Transcript_234213.0, Transcript_245690.0, Transcript_288197.0, Transcript_5968.0, Transcript_86062.0, Transcript_92708.0
...GO:0043229	CC	p	intracellular organelle	44/256	15004/59161	0.0024095965747235448	3	44	1.0	1.0	1.0	0.02197225351188588	Transcript_101139.0, Transcript_10586.0, Transcript_10656.0, Transcript_10759.0, Transcript_11157.0, Transcript_11367.0, Transcript_11702.0, Transcript_120311.0, Transcript_12121.0, Transcript_12318.0, Transcript_12668.0, Transcript_131150.0, Transcript_13828.0, Transcript_14975.0, Transcript_15996.0, Transcript_186108.0, Transcript_186824.0, Transcript_188173.0, Transcript_19449.0, Transcript_1973.0, Transcript_209498.0, Transcript_209622.0, Transcript_211209.0, Transcript_212417.0, Transcript_215159.0, Transcript_215855.0, Transcript_217895.0, Transcript_218429.0, Transcript_219251.0, Transcript_219287.0, Transcript_219867.0, Transcript_222064.0, Transcript_222127.0, Transcript_223545.0, Transcript_234213.0, Transcript_245690.0, Transcript_247165.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_58736.0, Transcript_5968.0, Transcript_86062.0, Transcript_92708.0
......GO:0005874	CC	p	microtubule	7/256	4363/59161	0.0024724186531475028	6	7	1.0	1.0	1.0	0.02216935392322261	Transcript_10586.0, Transcript_11367.0, Transcript_12668.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_5968.0
.....GO:0005856	CC	p	cytoskeleton	16/256	7146/59161	0.0027470773759011072	5	16	1.0	1.0	1.0	0.02422832177434091	Transcript_10586.0, Transcript_10656.0, Transcript_10759.0, Transcript_11367.0, Transcript_12121.0, Transcript_12668.0, Transcript_186108.0, Transcript_19449.0, Transcript_209498.0, Transcript_209622.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_247165.0, Transcript_267526.0, Transcript_5968.0
...GO:0000790	CC	p	nuclear chromatin	7/256	4151/59161	0.004448992876290048	3	7	1.0	1.0	1.0	0.03419368810634351	Transcript_10586.0, Transcript_11157.0, Transcript_11702.0, Transcript_1973.0, Transcript_215855.0, Transcript_217895.0, Transcript_267526.0
.....GO:0099513	CC	p	polymeric cytoskeletal fiber	11/256	5453/59161	0.004566552483304783	5	11	1.0	1.0	1.0	0.03460289064814047	Transcript_10586.0, Transcript_10656.0, Transcript_11367.0, Transcript_12121.0, Transcript_12668.0, Transcript_209498.0, Transcript_209622.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_5968.0
...GO:0099081	CC	p	supramolecular polymer	12/256	5689/59161	0.005430009952176072	3	12	1.0	1.0	1.0	0.03843875466145693	Transcript_10586.0, Transcript_10656.0, Transcript_11367.0, Transcript_12121.0, Transcript_12668.0, Transcript_209498.0, Transcript_209622.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_288197.0, Transcript_5968.0
....GO:0099512	CC	p	supramolecular fiber	12/256	5689/59161	0.005430009952176072	4	12	1.0	1.0	1.0	0.03843875466145693	Transcript_10586.0, Transcript_10656.0, Transcript_11367.0, Transcript_12121.0, Transcript_12668.0, Transcript_209498.0, Transcript_209622.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_288197.0, Transcript_5968.0
......GO:0015630	CC	p	microtubule cytoskeleton	11/256	5346/59161	0.005960273716769004	6	11	1.0	1.0	1.0	0.040590218476224356	Transcript_10586.0, Transcript_10656.0, Transcript_11367.0, Transcript_12668.0, Transcript_186108.0, Transcript_19449.0, Transcript_215159.0, Transcript_219287.0, Transcript_219867.0, Transcript_247165.0, Transcript_267526.0
...GO:0043227	CC	p	membrane-bounded organelle	28/256	10220/59161	0.0060923375791299165	3	28	1.0	1.0	1.0	0.040970970219648684	Transcript_101139.0, Transcript_10586.0, Transcript_11157.0, Transcript_11702.0, Transcript_12318.0, Transcript_131150.0, Transcript_15996.0, Transcript_186108.0, Transcript_186824.0, Transcript_188173.0, Transcript_1973.0, Transcript_209498.0, Transcript_211209.0, Transcript_215159.0, Transcript_217895.0, Transcript_218429.0, Transcript_219251.0, Transcript_219287.0, Transcript_219867.0, Transcript_222064.0, Transcript_222127.0, Transcript_223545.0, Transcript_234213.0, Transcript_245690.0, Transcript_288197.0, Transcript_5968.0, Transcript_86062.0, Transcript_92708.0
...GO:0043228	CC	p	non-membrane-bounded organelle	30/256	10591/59161	0.008741789069228418	3	30	1.0	1.0	1.0	0.05468700603773127	Transcript_10586.0, Transcript_10656.0, Transcript_10759.0, Transcript_11157.0, Transcript_11367.0, Transcript_11702.0, Transcript_120311.0, Transcript_12121.0, Transcript_12318.0, Transcript_12668.0, Transcript_13828.0, Transcript_14975.0, Transcript_186108.0, Transcript_19449.0, Transcript_1973.0, Transcript_209498.0, Transcript_209622.0, Transcript_212417.0, Transcript_215159.0, Transcript_215855.0, Transcript_217895.0, Transcript_219287.0, Transcript_219867.0, Transcript_222127.0, Transcript_247165.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_58736.0, Transcript_5968.0
....GO:0043232	CC	p	intracellular non-membrane-bounded organelle	30/256	10591/59161	0.008741789069228418	4	30	1.0	1.0	1.0	0.05468700603773127	Transcript_10586.0, Transcript_10656.0, Transcript_10759.0, Transcript_11157.0, Transcript_11367.0, Transcript_11702.0, Transcript_120311.0, Transcript_12121.0, Transcript_12318.0, Transcript_12668.0, Transcript_13828.0, Transcript_14975.0, Transcript_186108.0, Transcript_19449.0, Transcript_1973.0, Transcript_209498.0, Transcript_209622.0, Transcript_212417.0, Transcript_215159.0, Transcript_215855.0, Transcript_217895.0, Transcript_219287.0, Transcript_219867.0, Transcript_222127.0, Transcript_247165.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_58736.0, Transcript_5968.0
..GO:0140098	MF	e	catalytic activity, acting on RNA	8/256	421/59161	0.0005455914776770371	2	8	0.48666759808791715	0.47441054101236296	0.4086480167801008	0.003379636097832758	Transcript_186108.0, Transcript_209498.0, Transcript_212417.0, Transcript_218429.0, Transcript_219287.0, Transcript_219867.0, Transcript_222127.0, Transcript_274399.0
...GO:0008173	MF	e	RNA methyltransferase activity	4/256	128/59161	0.0024009916733640727	5	4	1.0	1.0	1.0	0.013302388649942565	Transcript_186108.0, Transcript_209498.0, Transcript_222127.0, Transcript_274399.0
......GO:0001056	MF	e	RNA polymerase III activity	2/256	26/59161	0.005660337659635781	8	2	1.0	1.0	1.0	0.030233659834701297	Transcript_218429.0, Transcript_219287.0
....GO:0016780	MF	e	phosphotransferase activity, for other substituted phosphate groups	2/256	28/59161	0.0065460952595809965	4	2	1.0	1.0	1.0	0.03475664864015625	Transcript_131150.0, Transcript_215159.0
.....GO:0019843	MF	e	rRNA binding	2/256	29/59161	0.007011048701682145	5	2	1.0	1.0	1.0	0.03700506178639334	Transcript_212417.0, Transcript_219287.0
GO:0003674	MF	p	molecular_function	36/256	27958/59161	1.8908157216797604e-29	0	36	1.6866076237383463e-26	1.644129254540463e-26	1.6866076237383463e-26	1.6866076237383463e-26	Transcript_101139.0, Transcript_10586.0, Transcript_10656.0, Transcript_10953.0, Transcript_11157.0, Transcript_11702.0, Transcript_120311.0, Transcript_12318.0, Transcript_131150.0, Transcript_15996.0, Transcript_16839.0, Transcript_17471.0, Transcript_186108.0, Transcript_18918.0, Transcript_209498.0, Transcript_209622.0, Transcript_209731.0, Transcript_209775.0, Transcript_212417.0, Transcript_215159.0, Transcript_217895.0, Transcript_218429.0, Transcript_219251.0, Transcript_219287.0, Transcript_219303.0, Transcript_219867.0, Transcript_220598.0, Transcript_222064.0, Transcript_222127.0, Transcript_223545.0, Transcript_245690.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_5968.0, Transcript_86062.0
.GO:0005488	MF	p	binding	24/256	23209/59161	5.4780358707194464e-27	1	24	4.886407996681746e-24	4.763340461581633e-24	4.8809299608110265e-24	2.443203998340873e-24	Transcript_101139.0, Transcript_10586.0, Transcript_10656.0, Transcript_11702.0, Transcript_12318.0, Transcript_15996.0, Transcript_17471.0, Transcript_186108.0, Transcript_18918.0, Transcript_209622.0, Transcript_209775.0, Transcript_212417.0, Transcript_215159.0, Transcript_217895.0, Transcript_219251.0, Transcript_219287.0, Transcript_219867.0, Transcript_220598.0, Transcript_245690.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_5968.0, Transcript_86062.0
....GO:0003677	MF	p	DNA binding	1/256	11799/59161	1.5785818603942364e-23	4	1	1.408095019471659e-20	1.372631181136669e-20	1.4049378557508705e-20	4.693650064905529e-21	Transcript_217895.0
..GO:0003700	MF	p	DNA-binding transcription factor activity	0/256	10897/59161	3.350580228254336e-23	2	0	2.988717563602868e-20	2.913444662954213e-20	2.978665822918105e-20	5.082198503405453e-21	
...GO:0000981	MF	p	DNA-binding transcription factor activity, RNA polymerase II-specific	0/256	10897/59161	3.350580228254336e-23	3	0	2.988717563602868e-20	2.913444662954213e-20	2.978665822918105e-20	5.082198503405453e-21	
.....GO:0003690	MF	p	double-stranded DNA binding	1/256	11608/59161	4.5942339068661915e-23	5	1	4.0980566449246425e-20	3.994844279044839e-20	4.075085475390312e-20	5.082198503405453e-21	Transcript_217895.0
......GO:1990837	MF	p	sequence-specific double-stranded DNA binding	1/256	11587/59161	4.683264791676288e-23	6	1	4.177472194175249e-20	4.0722596932470556e-20	4.149372605425191e-20	5.082198503405453e-21	Transcript_217895.0
.....GO:0043565	MF	p	sequence-specific DNA binding	1/256	11659/59161	4.714458576364077e-23	5	1	4.2052970501167565e-20	4.099383761117334e-20	4.172295840082208e-20	5.082198503405453e-21	Transcript_217895.0
.GO:0060089	MF	p	molecular transducer activity	0/256	10789/59161	5.718887817692785e-23	1	0	5.101247933381964e-20	4.972769507200158e-20	5.0554968308404214e-20	5.082198503405453e-21	
..GO:0038023	MF	p	signaling receptor activity	0/256	10789/59161	5.718887817692785e-23	2	0	5.101247933381964e-20	4.972769507200158e-20	5.0554968308404214e-20	5.082198503405453e-21	
..GO:0005515	MF	p	protein binding	15/256	18288/59161	6.341653200979806e-23	2	15	5.656754655273988e-20	5.5142854114934e-20	5.593338123264189e-20	5.082198503405453e-21	Transcript_10586.0, Transcript_10656.0, Transcript_11702.0, Transcript_15996.0, Transcript_186108.0, Transcript_18918.0, Transcript_209622.0, Transcript_209775.0, Transcript_212417.0, Transcript_215159.0, Transcript_217895.0, Transcript_220598.0, Transcript_274399.0, Transcript_288197.0, Transcript_5968.0
......GO:0000977	MF	p	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1/256	11523/59161	7.82216457757573e-23	8	1	6.97737080319755e-20	6.801640936429951e-20	6.891326992844218e-20	5.082198503405453e-21	Transcript_217895.0
....GO:0001067	MF	p	regulatory region nucleic acid binding	1/256	11551/59161	7.976544736286585e-23	4	1	7.115077904767634e-20	6.935879790246773e-20	7.019359367932195e-20	5.082198503405453e-21	Transcript_217895.0
.....GO:0000976	MF	p	transcription regulatory region sequence-specific DNA binding	1/256	11551/59161	7.976544736286585e-23	7	1	7.115077904767634e-20	6.935879790246773e-20	7.019359367932195e-20	5.082198503405453e-21	Transcript_217895.0
...GO:0003676	MF	p	nucleic acid binding	5/256	13651/59161	2.6082360981098226e-22	3	5	2.326546599513962e-19	2.2679509285237033e-19	2.290031294140424e-19	1.5510310663426413e-20	Transcript_186108.0, Transcript_212417.0, Transcript_217895.0, Transcript_219287.0, Transcript_220598.0
.GO:0140110	MF	p	transcription regulator activity	1/256	11228/59161	3.8550123984266246e-22	1	1	3.438671059396549e-19	3.352065771506671e-19	3.38084587342015e-19	2.1491694121228432e-20	Transcript_15996.0
..GO:1901363	MF	p	heterocyclic compound binding	8/256	14709/59161	1.991906069180148e-21	2	8	1.7767802137086918e-18	1.7320307860177847e-18	1.7449097166018095e-18	1.0451648315933483e-19	Transcript_17471.0, Transcript_186108.0, Transcript_212417.0, Transcript_217895.0, Transcript_219251.0, Transcript_219287.0, Transcript_220598.0, Transcript_5968.0
...GO:0004888	MF	p	transmembrane signaling receptor activity	0/256	9692/59161	1.746527195241156e-20	3	0	1.557902258155111e-17	1.51866542181884e-17	1.5282112958360117e-17	8.655012545306174e-19	
..GO:0097159	MF	p	organic cyclic compound binding	10/256	14997/59161	3.986062171224018e-20	2	10	3.5555674567318244e-17	3.466018052940878e-17	3.483818337649792e-17	1.87135129301675e-18	Transcript_12318.0, Transcript_17471.0, Transcript_186108.0, Transcript_212417.0, Transcript_217895.0, Transcript_219251.0, Transcript_219287.0, Transcript_220598.0, Transcript_5968.0, Transcript_86062.0
....GO:0004930	MF	p	G protein-coupled receptor activity	0/256	7850/59161	2.011383918054095e-16	4	0	1.7941544549042527e-13	1.7489674450385407e-13	1.755938160461225e-13	8.970772274521263e-15	
...GO:0019899	MF	p	enzyme binding	4/256	9663/59161	6.2213759684567e-15	3	4	5.5494673638633765e-12	5.409700224063964e-12	5.425039844494243e-12	2.642603506601608e-13	Transcript_186108.0, Transcript_215159.0, Transcript_217895.0, Transcript_274399.0
..GO:0033218	MF	p	amide binding	0/256	6918/59161	2.149147405284262e-14	2	0	1.9170394855135616e-11	1.86875753191248e-11	1.871907390002592e-11	8.713815843243463e-13	
...GO:0042277	MF	p	peptide binding	0/256	6873/59161	3.4778133484004775e-14	3	0	3.102209506773226e-11	3.0240782337354494e-11	3.025697613108415e-11	1.3487867420753156e-12	
....GO:0008528	MF	p	G protein-coupled peptide receptor activity	0/256	6423/59161	3.482576888758399e-13	5	0	3.106458584772492e-10	3.028220295792499e-10	3.0263593163310487e-10	1.2425834339089968e-11	
...GO:0001653	MF	p	peptide receptor activity	0/256	6423/59161	3.482576888758399e-13	3	0	3.106458584772492e-10	3.028220295792499e-10	3.0263593163310487e-10	1.2425834339089968e-11	
.GO:0003824	MF	p	catalytic activity	27/256	16770/59161	6.734638171911568e-12	1	27	6.007297249345119e-09	5.8559993500308094e-09	5.8389312950473295e-09	2.3104989420558147e-10	Transcript_10586.0, Transcript_11157.0, Transcript_11702.0, Transcript_131150.0, Transcript_15996.0, Transcript_16839.0, Transcript_17471.0, Transcript_186108.0, Transcript_209498.0, Transcript_209731.0, Transcript_212417.0, Transcript_215159.0, Transcript_217895.0, Transcript_218429.0, Transcript_219251.0, Transcript_219287.0, Transcript_219303.0, Transcript_219867.0, Transcript_220598.0, Transcript_222064.0, Transcript_222127.0, Transcript_223545.0, Transcript_245690.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_5968.0
.GO:0098772	MF	p	molecular function regulator	4/256	7795/59161	2.876957954283041e-11	1	4	2.5662464952204728e-08	2.501613818039084e-08	2.4914455884091135e-08	9.504616648964714e-10	Transcript_11157.0, Transcript_186108.0, Transcript_209775.0, Transcript_217895.0
..GO:0016787	MF	p	hydrolase activity	15/256	12039/59161	8.444701715656053e-11	2	15	7.5326739303652e-08	7.34295837367152e-08	7.304666984042486e-08	2.690240689416143e-09	Transcript_10586.0, Transcript_11157.0, Transcript_15996.0, Transcript_16839.0, Transcript_17471.0, Transcript_186108.0, Transcript_212417.0, Transcript_215159.0, Transcript_217895.0, Transcript_219251.0, Transcript_219867.0, Transcript_222064.0, Transcript_223545.0, Transcript_267526.0, Transcript_5968.0
.....GO:0005179	MF	p	hormone activity	0/256	5101/59161	1.6319023112875567e-10	5	0	1.4556568616685005e-07	1.4189951457334496e-07	1.409963596952449e-07	5.0195064195465544e-09	
..GO:0030545	MF	p	receptor regulator activity	1/256	5534/59161	5.000017773444438e-10	2	1	4.4600158539124386e-07	4.34768729722598e-07	4.3150153384825497e-07	1.4866719513041462e-08	Transcript_209775.0
...GO:0030546	MF	p	signaling receptor activator activity	1/256	5507/59161	8.016161618728931e-10	3	1	7.150416163906206e-07	6.97032803110405e-07	6.909931315344338e-07	2.2345050512206893e-08	Transcript_209775.0
....GO:0048018	MF	p	receptor ligand activity	1/256	5507/59161	8.016161618728931e-10	4	1	7.150416163906206e-07	6.97032803110405e-07	6.909931315344338e-07	2.2345050512206893e-08	Transcript_209775.0
...GO:0005102	MF	p	signaling receptor binding	4/256	6878/59161	1.8347214603303686e-09	3	4	1.6365715426146889e-06	1.5953533664203653e-06	1.577860455884117e-06	4.959307704892996e-08	Transcript_15996.0, Transcript_209775.0, Transcript_212417.0, Transcript_5968.0
.....GO:0031267	MF	p	small GTPase binding	0/256	4351/59161	4.988721182505346e-09	5	0	4.4499392947947684e-06	4.337864523157317e-06	4.285311495772092e-06	1.2714887178200353e-07	
......GO:0017016	MF	p	Ras GTPase binding	0/256	4350/59161	4.989025238083098e-09	6	0	4.450210512370124e-06	4.338128909932113e-06	4.280583654275298e-06	1.2714887178200353e-07	
....GO:0015267	MF	p	channel activity	3/256	6092/59161	6.194426413891902e-09	4	3	5.525428361191576e-06	5.3862666601535385e-06	5.30862343670536e-06	1.493359016538264e-07	Transcript_120311.0, Transcript_288197.0, Transcript_5968.0
...GO:0022803	MF	p	passive transmembrane transporter activity	3/256	6092/59161	6.194426413891902e-09	3	3	5.525428361191576e-06	5.3862666601535385e-06	5.30862343670536e-06	1.493359016538264e-07	Transcript_120311.0, Transcript_288197.0, Transcript_5968.0
.GO:0005215	MF	p	transporter activity	7/256	7709/59161	1.2922103458166748e-08	1	7	1.1526516284684739e-05	1.1236213070460556e-05	1.104839845673257e-05	3.033293759127563e-07	Transcript_10953.0, Transcript_120311.0, Transcript_218429.0, Transcript_219287.0, Transcript_223545.0, Transcript_288197.0, Transcript_5968.0
....GO:0005216	MF	p	ion channel activity	3/256	5951/59161	1.4289589887468694e-08	5	3	1.2746314179622075e-05	1.2425289519224715e-05	1.2203309763898265e-05	3.268285687082583e-07	Transcript_120311.0, Transcript_288197.0, Transcript_5968.0
....GO:0051020	MF	p	GTPase binding	1/256	4753/59161	2.2125696870275688e-08	4	1	1.9736121608285913e-05	1.9239053856183097e-05	1.887321943034516e-05	4.934030402071479e-07	Transcript_186108.0
...GO:0046983	MF	p	protein dimerization activity	2/256	5220/59161	2.833333712242645e-08	3	2	2.5273336713204394e-05	2.4636810402842793e-05	2.4140003228307337e-05	6.164228466635218e-07	Transcript_15996.0, Transcript_5968.0
..GO:0022857	MF	p	transmembrane transporter activity	7/256	7429/59161	4.086187187451107e-08	2	7	3.644878971206387e-05	3.553080195699058e-05	3.477345296520892e-05	8.677393598585743e-07	Transcript_10953.0, Transcript_120311.0, Transcript_218429.0, Transcript_219287.0, Transcript_223545.0, Transcript_288197.0, Transcript_5968.0
.....GO:0072509	MF	p	divalent inorganic cation transmembrane transporter activity	0/256	3937/59161	4.183048483623172e-08	6	0	3.73127924739187e-05	3.637304421700165e-05	3.555591211079697e-05	8.677393598585743e-07	
....GO:0004713	MF	p	protein tyrosine kinase activity	0/256	3820/59161	6.221645662284463e-08	6	0	5.5497079307577406e-05	5.409934732116181e-05	5.282177167279509e-05	1.2612972569903957e-06	
......GO:0015085	MF	p	calcium ion transmembrane transporter activity	0/256	3875/59161	6.657218757047891e-08	7	0	5.938239131286719e-05	5.788680508016054e-05	5.645321505976612e-05	1.319608695841493e-06	
....GO:0019199	MF	p	transmembrane receptor protein kinase activity	0/256	3751/59161	9.565852888437265e-08	6	0	8.53274077648604e-05	8.317837850712454e-05	8.102277396506364e-05	1.7873725546295505e-06	
.....GO:0004714	MF	p	transmembrane receptor protein tyrosine kinase activity	0/256	3751/59161	9.565852888437265e-08	7	0	8.53274077648604e-05	8.317837850712454e-05	8.102277396506364e-05	1.7873725546295505e-06	
.......GO:0017048	MF	p	Rho GTPase binding	0/256	3756/59161	9.618148276033455e-08	7	0	8.579388262221842e-05	8.36331048754247e-05	8.12733529324827e-05	1.7873725546295505e-06	
..GO:0036094	MF	p	small molecule binding	5/256	6286/59161	1.288819961786298e-07	2	5	0.0001149627405913378	0.00011206732516091582	0.00010877640477476356	2.2903313435523144e-06	Transcript_17471.0, Transcript_212417.0, Transcript_219251.0, Transcript_219287.0, Transcript_5968.0
...GO:0015075	MF	p	ion transmembrane transporter activity	7/256	7192/59161	1.30404326057226e-07	3	7	0.00011632065884304559	0.00011339104331058167	0.00010993084686624152	2.2903313435523144e-06	Transcript_10953.0, Transcript_120311.0, Transcript_218429.0, Transcript_219287.0, Transcript_223545.0, Transcript_288197.0, Transcript_5968.0
...GO:0015318	MF	p	inorganic molecular entity transmembrane transporter activity	7/256	7196/59161	1.3094943780400003e-07	3	7	0.00011680689852116802	0.00011386503670908623	0.00011025942663096802	2.2903313435523144e-06	Transcript_10953.0, Transcript_120311.0, Transcript_218429.0, Transcript_219287.0, Transcript_223545.0, Transcript_288197.0, Transcript_5968.0
...GO:0005088	MF	p	Ras guanyl-nucleotide exchange factor activity	0/256	3669/59161	1.4620615990988298e-07	7	0	0.0001304158946396156	0.00012713128093112613	0.0001229593804842116	2.507997973838762e-06	
.....GO:0071855	MF	p	neuropeptide receptor binding	0/256	3696/59161	1.5312003275795374e-07	5	0	0.00013658306922009473	0.0001331431309921081	0.00012862082751668115	2.57703904188858e-06	
..GO:0003682	MF	p	chromatin binding	1/256	4298/59161	1.7146808754098171e-07	2	1	0.00015294953408655568	0.00014909739522145775	0.00014386172544688365	2.832398779380661e-06	Transcript_217895.0
....GO:0005089	MF	p	Rho guanyl-nucleotide exchange factor activity	0/256	3553/59161	2.1652670289848297e-07	8	0	0.00019314181898544682	0.000188277409872775	0.00018144937702892872	3.511669436099033e-06	
..GO:0140096	MF	p	catalytic activity, acting on a protein	14/256	9447/59161	3.3469771250387747e-07	2	14	0.0002985503595534587	0.0002910311640874953	0.00028014198536574546	5.331256420597477e-06	Transcript_10586.0, Transcript_11157.0, Transcript_11702.0, Transcript_15996.0, Transcript_186108.0, Transcript_215159.0, Transcript_217895.0, Transcript_219867.0, Transcript_220598.0, Transcript_223545.0, Transcript_267526.0, Transcript_274399.0, Transcript_288197.0, Transcript_5968.0
......GO:0005262	MF	p	calcium channel activity	0/256	3505/59161	3.4230865557176523e-07	8	0	0.00030533932077001457	0.00029764914066188067	0.0002861700360579957	5.356830188947624e-06	
..GO:0005085	MF	p	guanyl-nucleotide exchange factor activity	1/256	4127/59161	3.908308537122997e-07	5	1	0.0003486211215113713	0.00033984085958126305	0.00032634376284977027	6.010708991575368e-06	Transcript_186108.0
.....GO:0008188	MF	p	neuropeptide receptor activity	0/256	3394/59161	5.015756361399895e-07	6	0	0.0004474054674368706	0.00043613725403652415	0.00041831408054075124	7.4785685462625835e-06	
....GO:0042923	MF	p	neuropeptide binding	0/256	3399/59161	5.044227336155143e-07	4	0	0.00044994507838503874	0.00043861290314202244	0.00042018413710172335	7.4785685462625835e-06	
..GO:0016829	MF	p	lyase activity	0/256	3409/59161	5.11426772782531e-07	2	0	0.00045619268132201764	0.00044470315591621095	0.0004255070749550658	7.4785685462625835e-06	
...GO:0001216	MF	p	DNA-binding transcription activator activity	0/256	3429/59161	5.308667806389984e-07	3	0	0.0004735331683299866	0.0004616069108717284	0.0004411502947110077	7.516399497301375e-06	
....GO:0001228	MF	p	DNA-binding transcription activator activity, RNA polymerase II-specific	0/256	3429/59161	5.308667806389984e-07	4	0	0.0004735331683299866	0.0004616069108717284	0.0004411502947110077	7.516399497301375e-06	
.....GO:0008083	MF	p	growth factor activity	0/256	3341/59161	8.032885022572164e-07	5	0	0.000716533344013437	0.0006984869605504398	0.0006659261683712324	1.1195833500209953e-05	
...GO:0043168	MF	p	anion binding	6/256	6253/59161	1.0547200719574025e-06	3	6	0.000940810304186003	0.0009171153517359448	0.0008733082195807293	1.4474004679784662e-05	Transcript_15996.0, Transcript_17471.0, Transcript_212417.0, Transcript_219251.0, Transcript_219287.0, Transcript_5968.0
....GO:0019900	MF	p	kinase binding	1/256	3859/59161	1.3106216429950936e-06	4	1	0.0011690745055516235	0.0011396305627117452	0.0010838840987569423	1.7713250084115507e-05	Transcript_215159.0
....GO:0008509	MF	p	anion transmembrane transporter activity	3/256	4766/59161	1.5405090240158391e-06	4	3	0.0013741340494221284	0.0013395255413985747	0.0012724604538370831	2.0509463424210874e-05	Transcript_10953.0, Transcript_223545.0, Transcript_5968.0
......GO:0015081	MF	p	sodium ion transmembrane transporter activity	0/256	3136/59161	1.7382526048163873e-06	7	0	0.0015505213234962175	0.0015114703810590682	0.0014340583989735196	2.2801784169062022e-05	
...GO:0030276	MF	p	clathrin binding	0/256	3154/59161	1.7908378288661199e-06	3	0	0.001597427343348579	0.00155719504064669	0.0014756503709856827	2.3151120918095346e-05	
...GO:0017147	MF	p	Wnt-protein binding	1/256	3725/59161	1.864731681456058e-06	3	1	0.0016633406598588038	0.0016214482850960684	0.0015346741738383356	2.3762009426554335e-05	Transcript_220598.0
......GO:0004983	MF	p	neuropeptide Y receptor activity	0/256	3005/59161	2.5404784665445872e-06	7	0	0.0022661067921577716	0.002209033339148145	0.0020882732994996506	3.0571154232694415e-05	
....GO:0042813	MF	p	Wnt-activated receptor activity	0/256	3016/59161	2.5458490339264e-06	4	0	0.0022708973382623487	0.0022137032320650894	0.0020901420568535745	3.0571154232694415e-05	
..GO:0005319	MF	p	lipid transporter activity	0/256	3020/59161	2.55025533265877e-06	2	0	0.0022748277567316228	0.0022175346602508555	0.0020912093727801914	3.0571154232694415e-05	
......GO:0008080	MF	p	N-acetyltransferase activity	0/256	3034/59161	2.5762047094945373e-06	6	0	0.0022979746008691274	0.002240098535251259	0.002109911657076026	3.0571154232694415e-05	
.....GO:0016407	MF	p	acetyltransferase activity	0/256	3048/59161	2.6189679116735403e-06	5	0	0.002336119377212798	0.002277282609253916	0.0021423157517489557	3.0571154232694415e-05	
.....GO:0016410	MF	p	N-acyltransferase activity	0/256	3053/59161	2.6384368196922714e-06	5	0	0.0023534856431655063	0.0022942114938937774	0.002155602881688586	3.0571154232694415e-05	
..GO:0043167	MF	p	ion binding	8/256	6781/59161	2.638989771207926e-06	2	8	0.00235397887591747	0.002294692304240765	0.002153415653305668	3.0571154232694415e-05	Transcript_15996.0, Transcript_17471.0, Transcript_212417.0, Transcript_219251.0, Transcript_219287.0, Transcript_267526.0, Transcript_288197.0, Transcript_5968.0
...GO:0016746	MF	p	transferase activity, transferring acyl groups	1/256	3619/59161	2.7617833582605265e-06	3	1	0.0024635107555683895	0.0024014655484169813	0.002250853436982329	3.121879037026951e-05	Transcript_274399.0
....GO:0016747	MF	p	transferase activity, transferring acyl groups other than amino-acyl groups	1/256	3608/59161	2.7648928691157973e-06	4	1	0.002466284439251291	0.002404169374974928	0.002250622795460259	3.121879037026951e-05	Transcript_274399.0
.....GO:0005261	MF	p	cation channel activity	3/256	4600/59161	3.2881035639501323e-06	6	3	0.002932988379043518	0.002859119056111156	0.002673228197491458	3.6662354738043975e-05	Transcript_120311.0, Transcript_288197.0, Transcript_5968.0
